edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_anual,impacto_economico
40,No,Travel_Rarely,Sales,10,Secundaria,Technical Degree,Media,Media,2,Sales Executive,Media,Divorced,6852,7,No,12,Alta,Media,1,7,2,5,1,3,82224,17267.04
25,No,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Single,4950,0,No,14,Alta,Media,0,5,4,4,1,1,59400,12117.599999999999
30,No,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3579,0,Yes,21,Muy_Alta,Baja,1,12,2,11,5,7,42948,8460.756000000001
42,No,Travel_Frequently,Research & Development,26,Universitaria,Medical,Baja,Alta,3,Research Director,Alta,Married,13191,3,Yes,17,Alta,Alta,0,20,6,1,0,0,158292,33241.32
35,No,Non-Travel,Sales,8,Secundaria,Marketing,Alta,Media,3,Sales Executive,Media,Married,10377,4,Yes,11,Alta,Media,1,16,6,13,4,12,124524,26150.039999999997
27,No,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Married,2235,1,Yes,14,Alta,Muy_Alta,2,9,3,9,6,8,26820,4318.02
54,No,Travel_Frequently,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,10502,7,No,17,Alta,Baja,1,33,2,5,1,4,126024,26465.039999999997
44,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2011,1,No,13,Alta,Muy_Alta,1,10,5,10,7,7,24132,3885.252
19,Yes,Non-Travel,Research & Development,10,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Single,1859,1,Yes,25,Muy_Alta,Media,0,1,2,1,0,0,22308,3591.588
29,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,3760,1,No,15,Alta,Baja,3,3,5,3,1,2,45120,8888.640000000001
54,No,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Muy_Alta,Alta,4,Research Director,Alta,Married,17779,3,No,14,Alta,Baja,0,36,2,10,0,9,213348,44803.08
31,No,Travel_Rarely,Research & Development,11,Universitaria,Medical,Alta,Alta,2,Healthcare Representative,Alta,Married,6833,1,Yes,12,Alta,Muy_Alta,0,6,2,6,0,1,81996,17219.16
31,No,Travel_Rarely,Research & Development,24,Secundaria,Medical,Alta,Media,2,Healthcare Representative,Media,Single,6812,1,No,19,Alta,Media,0,10,2,10,1,8,81744,17166.239999999998
59,No,Travel_Rarely,Sales,3,Secundaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Single,5171,5,No,17,Alta,Muy_Alta,0,13,2,6,0,5,62052,12658.607999999998
43,No,Travel_Rarely,Research & Development,3,Primaria,Life Sciences,Alta,Baja,5,Research Director,Baja,Married,19740,3,No,14,Alta,Media,1,25,2,8,0,7,236880,49744.799999999996
49,No,Travel_Rarely,Research & Development,4,Secundaria,Medical,Baja,Media,5,Manager,Media,Married,18711,2,No,13,Alta,Alta,1,23,2,1,0,0,224532,47151.72
36,No,Travel_Frequently,Research & Development,3,Universitaria,Technical Degree,Alta,Alta,1,Research Scientist,Alta,Married,3692,1,No,12,Alta,Alta,0,12,2,11,0,7,44304,8727.888
48,No,Travel_Rarely,Research & Development,2,Master,Technical Degree,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Single,2559,5,No,11,Alta,Alta,0,7,4,1,0,0,30708,6049.476000000001
27,No,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,2517,1,No,11,Alta,Media,3,5,2,5,0,3,30204,5950.188
29,No,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6623,1,Yes,11,Alta,Media,2,6,2,6,1,0,79476,16689.96
48,No,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Muy_Alta,Media,5,Research Director,Media,Single,18265,6,No,12,Alta,Alta,0,25,3,1,0,0,219180,46027.799999999996
29,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Media,4,Research Director,Media,Divorced,16124,3,No,14,Alta,Media,2,9,2,7,1,7,193488,40632.479999999996
34,No,Travel_Rarely,Research & Development,20,Master,Technical Degree,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2585,0,No,17,Alta,Muy_Alta,0,2,5,1,0,0,31020,6110.9400000000005
44,No,Travel_Rarely,Sales,5,Universitaria,Marketing,Media,Alta,5,Manager,Alta,Married,18213,7,No,11,Alta,Alta,1,26,5,22,3,10,218556,45896.759999999995
33,No,Travel_Rarely,Sales,10,Master,Marketing,Muy_Alta,Muy_Alta,3,Sales Executive,Muy_Alta,Divorced,8380,0,Yes,14,Alta,Muy_Alta,2,10,3,9,0,8,100560,21117.6
19,No,Travel_Rarely,Research & Development,25,Universitaria,Life Sciences,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2994,1,Yes,12,Alta,Muy_Alta,0,1,2,1,0,1,35928,7077.816000000001
23,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1223,1,No,22,Muy_Alta,Muy_Alta,1,1,2,1,0,1,14676,2362.8360000000002
25,Yes,Travel_Frequently,Sales,24,Primaria,Life Sciences,Alta,Baja,1,Sales Representative,Baja,Single,1118,1,Yes,14,Alta,Muy_Alta,0,1,4,1,1,0,13416,2159.976
26,No,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Single,2875,1,Yes,20,Muy_Alta,Media,0,8,2,8,2,2,34500,6796.5
45,Yes,Travel_Rarely,Sales,2,Primaria,Marketing,Baja,Baja,5,Manager,Baja,Single,18824,2,Yes,16,Alta,Baja,0,26,2,24,1,11,225888,47436.479999999996
55,No,Non-Travel,Research & Development,8,Secundaria,Medical,Muy_Alta,Media,4,Healthcare Representative,Media,Divorced,13577,1,Yes,15,Alta,Muy_Alta,1,34,3,33,15,0,162924,34214.04
21,Yes,Travel_Frequently,Research & Development,10,Secundaria,Life Sciences,Baja,Media,1,Laboratory Technician,Alta,Single,2625,1,No,20,Muy_Alta,Alta,0,2,2,2,2,2,31500,6205.5
46,No,Travel_Rarely,Sales,4,Secundaria,Marketing,Muy_Alta,Media,5,Manager,Media,Married,18789,2,No,14,Alta,Alta,1,26,2,11,0,8,225468,47348.28
34,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Single,4538,0,Yes,12,Alta,Muy_Alta,0,4,3,3,0,2,54456,11109.024
51,No,Travel_Frequently,Sales,9,Universitaria,Life Sciences,Muy_Alta,Alta,5,Manager,Alta,Divorced,19847,4,Yes,24,Muy_Alta,Baja,1,31,5,29,11,10,238164,50014.439999999995
59,No,Travel_Rarely,Research & Development,18,Universitaria,Medical,Muy_Alta,Alta,3,Manufacturing Director,Alta,Single,10512,6,No,12,Alta,Muy_Alta,0,25,6,9,5,4,126144,26490.239999999998
34,No,Travel_Frequently,Research & Development,19,Universitaria,Medical,Alta,Alta,2,Laboratory Technician,Alta,Divorced,4444,4,No,13,Alta,Alta,2,15,2,11,5,10,53328,10878.911999999998
28,No,Travel_Frequently,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2154,0,Yes,11,Alta,Alta,0,5,2,4,0,2,25848,4161.528
44,No,Travel_Rarely,Research & Development,4,Master,Life Sciences,Alta,Muy_Alta,5,Manager,Muy_Alta,Divorced,19190,1,No,14,Alta,Muy_Alta,2,26,4,25,14,13,230280,48358.799999999996
34,No,Travel_Frequently,Human Resources,11,Secundaria,Life Sciences,Alta,Media,2,Human Resources,Media,Married,4490,4,No,11,Alta,Muy_Alta,2,14,5,10,1,8,53880,10991.519999999999
35,No,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Married,3506,0,Yes,14,Alta,Muy_Alta,0,4,3,3,2,2,42072,8288.184000000001
42,No,Travel_Rarely,Research & Development,7,Universitaria,Medical,Media,Muy_Alta,2,Research Scientist,Muy_Alta,Married,2372,6,Yes,16,Alta,Muy_Alta,0,18,2,1,0,0,28464,4582.704
43,No,Travel_Rarely,Sales,4,Secundaria,Marketing,Muy_Alta,Media,3,Sales Executive,Media,Single,10231,3,No,14,Alta,Muy_Alta,0,23,3,21,15,17,122772,25782.12
36,No,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,2,Manufacturing Director,Alta,Single,5410,9,Yes,11,Alta,Muy_Alta,0,18,2,16,5,12,64920,13243.679999999998
44,Yes,Travel_Rarely,Research & Development,15,Universitaria,Medical,Baja,Alta,3,Healthcare Representative,Alta,Married,7978,1,No,11,Alta,Muy_Alta,1,10,2,10,0,5,95736,20104.559999999998
28,No,Travel_Frequently,Research & Development,2,Secundaria,Life Sciences,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3867,1,Yes,12,Alta,Media,1,2,2,2,2,2,46404,9141.588
51,No,Travel_Frequently,Research & Development,6,Secundaria,Medical,Media,Media,1,Laboratory Technician,Media,Single,2838,0,No,14,Alta,Media,0,8,6,7,7,7,34056,6709.032
30,No,Non-Travel,Research & Development,9,Universitaria,Medical,Alta,Alta,2,Manufacturing Director,Alta,Single,4695,7,Yes,18,Alta,Alta,0,10,3,8,1,7,56340,11493.359999999999
29,Yes,Travel_Rarely,Research & Development,7,Universitaria,Technical Degree,Media,Alta,1,Laboratory Technician,Alta,Divorced,3339,3,Yes,13,Alta,Baja,2,10,2,7,7,7,40068,7893.396000000001
28,No,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2080,2,No,11,Alta,Media,0,5,2,3,1,2,24960,4018.56
25,No,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2096,1,No,18,Alta,Muy_Alta,0,2,3,2,2,1,25152,4049.472
32,No,Travel_Rarely,Sales,8,Universitaria,Medical,Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6209,1,No,15,Alta,Alta,2,10,4,10,0,8,74508,15199.632
45,No,Travel_Frequently,Research & Development,25,Universitaria,Medical,Media,Alta,5,Manager,Alta,Single,18061,3,No,22,Muy_Alta,Alta,0,22,4,0,0,0,216732,45513.72
39,No,Travel_Rarely,Research & Development,13,Secundaria,Medical,Alta,Media,4,Manager,Media,Divorced,17123,6,Yes,13,Alta,Muy_Alta,2,21,4,19,15,2,205476,43149.96
58,No,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Divorced,2372,1,No,12,Alta,Muy_Alta,2,2,3,2,2,2,28464,4582.704
32,Yes,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,4883,1,No,18,Alta,Baja,1,10,3,10,1,1,58596,11953.583999999999
39,Yes,Travel_Rarely,Research & Development,23,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,3904,0,No,13,Alta,Baja,0,6,2,5,0,3,46848,9229.056
30,No,Travel_Rarely,Research & Development,6,Secundaria,Technical Degree,Baja,Media,2,Laboratory Technician,Media,Married,4627,0,No,12,Alta,Baja,1,10,6,9,6,7,55524,11326.895999999999
36,No,Travel_Rarely,Research & Development,10,Universitaria,Technical Degree,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,7094,3,No,12,Alta,Baja,0,10,0,7,1,7,85128,17876.88
46,No,Travel_Rarely,Human Resources,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Human Resources,Alta,Single,3423,6,No,12,Alta,Alta,0,10,3,7,5,7,41076,8091.972000000001
28,No,Non-Travel,Research & Development,1,Primaria,Life Sciences,Alta,Baja,2,Laboratory Technician,Baja,Married,6674,0,No,11,Alta,Baja,3,10,6,9,7,5,80088,16818.48
50,No,Travel_Rarely,Research & Development,28,Universitaria,Life Sciences,Muy_Alta,Alta,4,Research Director,Alta,Married,16880,4,Yes,11,Alta,Media,0,25,2,3,1,2,202560,42537.6
40,Yes,Travel_Rarely,Sales,25,Secundaria,Marketing,Muy_Alta,Media,3,Sales Executive,Media,Single,9094,2,Yes,12,Alta,Alta,0,9,2,5,1,0,109128,22916.879999999997
52,Yes,Travel_Rarely,Sales,5,Universitaria,Life Sciences,Media,Alta,3,Sales Executive,Alta,Single,8446,9,Yes,19,Alta,Alta,0,10,2,8,7,7,101352,21283.92
30,No,Travel_Rarely,Research & Development,17,Universitaria,Medical,Media,Alta,3,Manager,Alta,Married,11916,1,Yes,23,Muy_Alta,Muy_Alta,2,9,2,9,0,8,142992,30028.32
39,No,Travel_Rarely,Research & Development,18,Universitaria,Life Sciences,Baja,Alta,2,Manufacturing Director,Alta,Single,4534,0,No,11,Alta,Baja,0,9,6,8,1,7,54408,11099.232
31,No,Non-Travel,Sales,2,Universitaria,Life Sciences,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,9852,1,Yes,19,Alta,Baja,1,10,5,10,9,6,118224,24827.04
41,No,Non-Travel,Sales,10,Primaria,Medical,Alta,Baja,2,Sales Executive,Baja,Single,6151,1,No,13,Alta,Baja,0,19,4,19,11,9,73812,15057.648
31,Yes,Travel_Frequently,Sales,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Sales Representative,Alta,Single,2302,1,Yes,11,Alta,Baja,0,3,2,3,2,2,27624,4447.464
44,Yes,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Married,2362,4,No,12,Alta,Alta,0,10,4,3,1,2,28344,4563.384
42,No,Non-Travel,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,4,Manager,Alta,Married,17861,0,Yes,13,Alta,Muy_Alta,0,21,3,20,2,10,214332,45009.72
55,No,Travel_Rarely,Research & Development,2,Primaria,Medical,Muy_Alta,Baja,5,Manager,Baja,Married,19187,4,No,14,Alta,Muy_Alta,1,23,5,19,9,11,230244,48351.24
56,No,Travel_Rarely,Human Resources,8,Universitaria,Life Sciences,Muy_Alta,Alta,5,Manager,Alta,Single,19717,6,No,14,Alta,Baja,0,36,4,7,7,7,236604,49686.84
40,No,Non-Travel,Research & Development,16,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Divorced,3544,9,No,16,Alta,Media,1,6,0,4,0,0,42528,8378.016
34,No,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Muy_Alta,Alta,3,Healthcare Representative,Alta,Divorced,8500,0,No,11,Alta,Muy_Alta,1,10,0,9,1,6,102000,21420.0
40,No,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,2,Research Scientist,Alta,Single,4661,1,No,13,Alta,Alta,0,9,4,9,8,8,55932,11410.127999999999
41,No,Travel_Frequently,Sales,1,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,4103,0,No,17,Alta,Muy_Alta,1,10,2,9,1,7,49236,9699.492
35,No,Travel_Frequently,Research & Development,4,Universitaria,Life Sciences,Alta,Alta,2,Research Scientist,Alta,Single,4249,1,Yes,11,Alta,Media,0,9,3,9,1,1,50988,10401.552
51,No,Travel_Rarely,Human Resources,5,Universitaria,Life Sciences,Alta,Alta,4,Manager,Alta,Divorced,14026,1,Yes,11,Alta,Media,1,33,2,33,0,10,168312,35345.52
38,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Divorced,6893,3,No,15,Alta,Muy_Alta,1,11,3,7,1,7,82716,17370.36
34,No,Travel_Rarely,Sales,15,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,6125,1,No,12,Alta,Muy_Alta,0,10,6,10,9,6,73500,14993.999999999998
25,No,Travel_Rarely,Research & Development,19,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3669,3,No,11,Alta,Alta,3,7,6,3,1,2,44028,8673.516
58,Yes,Travel_Rarely,Research & Development,7,Secundaria,Medical,Alta,Media,3,Manufacturing Director,Media,Married,10008,7,Yes,14,Alta,Muy_Alta,0,31,0,10,5,9,120096,25220.16
40,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Media,Alta,1,Laboratory Technician,Alta,Married,2387,3,No,22,Muy_Alta,Alta,1,7,3,4,0,3,28644,4611.684
36,No,Travel_Frequently,Sales,7,Master,Marketing,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4639,2,No,16,Alta,Muy_Alta,1,17,2,15,6,13,55668,11356.271999999999
48,No,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Single,7898,1,No,11,Alta,Alta,0,11,2,10,0,8,94776,19902.96
27,No,Travel_Rarely,Sales,11,Universitaria,Medical,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Married,2534,8,No,14,Alta,Media,1,5,4,1,0,0,30408,5990.376
51,No,Travel_Rarely,Research & Development,11,Secundaria,Technical Degree,Muy_Alta,Media,4,Manufacturing Director,Media,Single,13142,3,No,16,Alta,Media,0,29,1,5,0,3,157704,33117.84
18,No,Non-Travel,Research & Development,1,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,1611,1,No,15,Alta,Alta,0,0,5,0,0,0,19332,3112.452
35,No,Travel_Rarely,Research & Development,1,Secundaria,Medical,Muy_Alta,Media,2,Laboratory Technician,Media,Married,5363,0,No,12,Alta,Media,1,10,0,9,0,0,64356,13128.624
27,No,Travel_Frequently,Sales,2,Primaria,Life Sciences,Muy_Alta,Baja,2,Sales Executive,Baja,Single,5071,3,No,20,Muy_Alta,Media,0,8,3,6,0,0,60852,12413.807999999999
55,Yes,Travel_Rarely,Sales,13,Master,Marketing,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Single,13695,6,Yes,17,Alta,Alta,0,24,2,19,3,8,164340,34511.4
56,No,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,Muy_Alta,Alta,4,Manufacturing Director,Alta,Married,13402,4,Yes,12,Alta,Baja,1,33,0,19,15,9,160824,33773.04
34,No,Non-Travel,Research & Development,26,Secundaria,Technical Degree,Baja,Media,1,Research Scientist,Media,Divorced,2029,1,No,20,Muy_Alta,Alta,3,5,2,5,0,0,24348,3920.0280000000002
40,No,Travel_Rarely,Research & Development,2,Master,Medical,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Divorced,6377,5,No,20,Muy_Alta,Media,3,15,0,12,11,8,76524,16070.039999999999
34,No,Travel_Rarely,Research & Development,29,Universitaria,Medical,Media,Alta,2,Laboratory Technician,Alta,Married,5429,4,No,13,Alta,Baja,2,10,1,8,7,7,65148,13290.192
31,Yes,Travel_Frequently,Sales,2,Secundaria,Life Sciences,Alta,Media,1,Sales Representative,Media,Single,2785,7,No,14,Alta,Alta,0,3,3,1,0,0,33420,6583.740000000001
35,Yes,Travel_Frequently,Sales,18,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4614,0,Yes,18,Alta,Alta,1,5,0,4,3,2,55368,11295.072
38,No,Travel_Frequently,Research & Development,7,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2610,1,No,11,Alta,Muy_Alta,3,4,2,4,0,3,31320,6170.04
34,No,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,Alta,Alta,2,Healthcare Representative,Alta,Single,6687,1,No,11,Alta,Muy_Alta,0,14,2,14,4,11,80244,16851.239999999998
28,No,Travel_Rarely,Sales,26,Secundaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Married,4724,1,No,11,Alta,Alta,1,5,0,5,0,4,56688,11564.351999999999
31,Yes,Travel_Rarely,Research & Development,22,Universitaria,Medical,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6179,1,Yes,15,Alta,Muy_Alta,2,10,3,10,6,7,74148,15126.192
39,No,Travel_Rarely,Sales,21,Secundaria,Life Sciences,Baja,Media,2,Sales Executive,Media,Married,6120,3,Yes,12,Alta,Muy_Alta,2,8,2,5,1,4,73440,14981.759999999998
51,No,Travel_Frequently,Sales,2,Universitaria,Marketing,Media,Alta,3,Sales Executive,Alta,Married,10596,2,No,11,Alta,Media,0,14,5,4,3,2,127152,26701.92
41,No,Travel_Frequently,Research & Development,22,Universitaria,Life Sciences,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5467,3,Yes,14,Alta,Baja,2,12,4,6,3,3,65604,13383.215999999999
37,No,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Married,2996,7,Yes,15,Alta,Muy_Alta,0,8,2,6,1,3,35952,7082.544
33,No,Travel_Frequently,Sales,5,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Married,9998,6,No,13,Alta,Baja,0,8,2,5,1,2,119976,25194.96
32,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4078,0,Yes,13,Alta,Baja,3,4,3,3,1,2,48936,9640.392
39,No,Non-Travel,Research & Development,25,Universitaria,Life Sciences,Alta,Alta,3,Healthcare Representative,Alta,Married,10920,3,No,21,Muy_Alta,Media,1,13,2,6,0,5,131040,27518.399999999998
25,No,Travel_Rarely,Sales,18,Master,Life Sciences,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6232,2,No,11,Alta,Media,0,6,3,3,1,2,74784,15255.936
52,No,Travel_Frequently,Research & Development,28,Master,Medical,Muy_Alta,Muy_Alta,4,Manufacturing Director,Muy_Alta,Married,13247,2,Yes,11,Alta,Media,1,24,3,5,0,2,158964,33382.44
43,No,Travel_Rarely,Research & Development,6,Secundaria,Medical,Baja,Media,2,Research Scientist,Media,Single,4081,1,Yes,14,Alta,Baja,0,20,3,20,1,8,48972,9647.484
27,No,Travel_Rarely,Sales,10,Secundaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Married,5769,1,Yes,11,Alta,Muy_Alta,0,6,3,6,4,4,69228,14122.511999999999
27,Yes,Travel_Rarely,Research & Development,17,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2394,1,Yes,13,Alta,Muy_Alta,0,8,2,8,7,7,28728,4625.2080000000005
26,No,Travel_Rarely,Research & Development,2,Secundaria,Medical,Baja,Media,1,Research Scientist,Media,Single,3904,0,No,12,Alta,Muy_Alta,0,5,2,4,1,1,46848,9229.056
42,No,Travel_Rarely,Human Resources,10,Universitaria,Human Resources,Alta,Alta,4,Manager,Alta,Married,16799,0,No,14,Alta,Alta,1,21,5,20,0,9,201588,42333.479999999996
52,No,Travel_Rarely,Research & Development,8,Universitaria,Other,Alta,Alta,1,Laboratory Technician,Alta,Married,2950,9,No,13,Alta,Alta,0,12,2,5,0,4,35400,6973.8
37,No,Travel_Rarely,Research & Development,11,Universitaria,Medical,Baja,Alta,1,Laboratory Technician,Alta,Single,3629,4,No,18,Alta,Baja,0,8,6,3,0,2,43548,8578.956
35,No,Travel_Frequently,Research & Development,18,Universitaria,Life Sciences,Alta,Alta,3,Manufacturing Director,Alta,Single,9362,2,No,11,Alta,Alta,0,10,2,2,2,2,112344,23592.239999999998
25,No,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,Baja,Alta,1,Laboratory Technician,Alta,Married,3229,4,No,11,Alta,Media,1,7,2,3,0,2,38748,7633.356000000001
26,No,Travel_Rarely,Research & Development,7,Master,Other,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Single,3578,0,No,12,Alta,Muy_Alta,0,8,2,7,0,7,42936,8458.392
29,No,Travel_Rarely,Human Resources,17,Secundaria,Other,Media,Media,3,Human Resources,Media,Single,7988,1,No,13,Alta,Baja,0,10,3,10,0,9,95856,20129.76
49,Yes,Travel_Frequently,Research & Development,28,Secundaria,Life Sciences,Baja,Media,2,Laboratory Technician,Media,Single,4284,3,No,20,Muy_Alta,Baja,0,20,2,4,1,3,51408,10487.232
29,Yes,Travel_Frequently,Research & Development,14,Universitaria,Other,Alta,Alta,3,Healthcare Representative,Alta,Single,7553,0,Yes,12,Alta,Baja,0,9,1,8,7,7,90636,19033.559999999998
54,No,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,4,Research Director,Alta,Single,17328,6,No,19,Alta,Muy_Alta,0,29,3,20,12,7,207936,43666.56
58,No,Travel_Rarely,Research & Development,1,Universitaria,Medical,Muy_Alta,Alta,5,Research Director,Alta,Married,19701,3,Yes,21,Muy_Alta,Alta,1,32,3,9,1,5,236412,49646.52
55,No,Travel_Rarely,Research & Development,1,Master,Medical,Media,Muy_Alta,4,Research Director,Muy_Alta,Divorced,14732,2,No,13,Alta,Muy_Alta,2,31,4,7,0,0,176784,37124.64
